alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,latitude,longitude,address_1,address_2,address_3,city,zip_code,country,state,display_address,category_1,category_2,category_3
umbertos-italian-restaurant-culver-city,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 34.0108, 'longitude': -118.41592}",(424) 289-0185,1705.7924268603122,zBW0ZqiYpV14KNB8y8q9LA,https://s3-media1.fl.yelpcdn.com/bphoto/necHkGpar8A5rB9YvY1WoA/o.jpg,False,"{'address1': '3905 Sepulveda Blvd', 'address2': '', 'address3': None, 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['3905 Sepulveda Blvd', 'Culver City, CA 90230']}",Umberto's Italian Restaurant,14242890185.0,,4.5,31,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/umbertos-italian-restaurant-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0108,-118.41592,3905 Sepulveda Blvd,,,Culver City,90230.0,US,CA,"['3905 Sepulveda Blvd', 'Culver City, CA 90230']",Italian,Pizza,Wine Bars
pops-bagels-culver-city-4,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'catering', 'title': 'Caterers'}]","{'latitude': 34.026778, 'longitude': -118.388163}",(323) 903-7481,2371.9897510745623,fux2Idt-9JPrSdlstk0o5g,https://s3-media1.fl.yelpcdn.com/bphoto/3LI6E_JvIZnNmM4fdQprpw/o.jpg,False,"{'address1': '8850 Washington Blvd', 'address2': None, 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['8850 Washington Blvd', 'Culver City, CA 90232']}",Pop's Bagels,13239037481.0,$$,4.5,31,[],https://www.yelp.com/biz/pops-bagels-culver-city-4?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.026778,-118.38816299999999,8850 Washington Blvd,,,Culver City,90232.0,US,CA,"['8850 Washington Blvd', 'Culver City, CA 90232']",Bagels,Caterers,
cinnabon-culver-city,"[{'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 33.9853071896067, 'longitude': -118.394200578332}",(310) 391-3503,2450.344877890628,lTvljqNnRyZI_gHcHeFVdg,https://s3-media2.fl.yelpcdn.com/bphoto/fp4T7Nm54beQe8ivFEzV0A/o.jpg,False,"{'address1': '294 Fox Hills Mall', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['294 Fox Hills Mall', 'Culver City, CA 90230']}",Cinnabon,13103913503.0,$,3.5,31,[],https://www.yelp.com/biz/cinnabon-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.9853071896067,-118.394200578332,294 Fox Hills Mall,,,Culver City,90230.0,US,CA,"['294 Fox Hills Mall', 'Culver City, CA 90230']",Desserts,,
santa-maria-barbeque-culver-city-4,"[{'alias': 'bbq', 'title': 'Barbeque'}]","{'latitude': 34.02058, 'longitude': -118.40132}",(310) 559-5709,1528.379660113372,hKlEZPNVp0CpK8dvEkfKoQ,https://s3-media2.fl.yelpcdn.com/bphoto/pBORbgYIlKihISeV1Q8lOA/o.jpg,False,"{'address1': '3845 Jasmine Ave', 'address2': None, 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['3845 Jasmine Ave', 'Culver City, CA 90232']}",Santa Maria Barbeque,13105595709.0,$$,4.5,30,['pickup'],https://www.yelp.com/biz/santa-maria-barbeque-culver-city-4?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.020579999999995,-118.40132,3845 Jasmine Ave,,,Culver City,90232.0,US,CA,"['3845 Jasmine Ave', 'Culver City, CA 90232']",Barbeque,,
quicksand-culver-city-2,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 34.0138902384163, 'longitude': -118.4086874}",(310) 876-1118,1243.8043132218295,lUMPB76sj-YRVSYiupRaLA,https://s3-media2.fl.yelpcdn.com/bphoto/PMh7ZdUEYz3gQKVadTDQ7Q/o.jpg,False,"{'address1': '10868 Washington Blvd', 'address2': '', 'address3': None, 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['10868 Washington Blvd', 'Culver City, CA 90232']}",Quicksand,13108761118.0,$,4.5,30,"['delivery', 'pickup']",https://www.yelp.com/biz/quicksand-culver-city-2?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0138902384163,-118.4086874,10868 Washington Blvd,,,Culver City,90232.0,US,CA,"['10868 Washington Blvd', 'Culver City, CA 90232']",Salad,Breakfast & Brunch,American (Traditional)
tailgate-tavern-culver-city-2,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]","{'latitude': 34.03036, 'longitude': -118.3805}",(310) 839-6100,3044.8885650374846,HRFBGnsK0CgrKMILQJ_vYw,https://s3-media1.fl.yelpcdn.com/bphoto/gooksRldDpf29nCp8HMJUQ/o.jpg,False,"{'address1': '8554 Washington Blvd', 'address2': '', 'address3': None, 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['8554 Washington Blvd', 'Culver City, CA 90232']}",Tailgate Tavern,13108396100.0,,4.5,30,[],https://www.yelp.com/biz/tailgate-tavern-culver-city-2?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.030359999999995,-118.3805,8554 Washington Blvd,,,Culver City,90232.0,US,CA,"['8554 Washington Blvd', 'Culver City, CA 90232']",Sports Bars,,
subway-restaurants-los-angeles-118,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 34.026263, 'longitude': -118.42686867}",(424) 325-3990,3415.968532218215,04lXNdR-O1wRtqyJUDwt1A,https://s3-media2.fl.yelpcdn.com/bphoto/sohw9wqD5xxWwpUs0u2r5w/o.jpg,False,"{'address1': '3122 South Sepulveda Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['3122 South Sepulveda Blvd', 'Los Angeles, CA 90034']}",Subway Restaurants,14243253990.0,$,3.5,30,"['delivery', 'pickup']",https://www.yelp.com/biz/subway-restaurants-los-angeles-118?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.026263,-118.42686867,3122 South Sepulveda Blvd,,,Los Angeles,90034.0,US,CA,"['3122 South Sepulveda Blvd', 'Los Angeles, CA 90034']",Sandwiches,,
carasau-culver-city,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 34.0233637387228, 'longitude': -118.393671024466}",(310) 876-0058,1848.1386318744026,Zof4QDg2sJe3kle1cP9I9g,https://s3-media3.fl.yelpcdn.com/bphoto/XkVXUxXmDWrhXScV3zt1ZA/o.jpg,False,"{'address1': '3912/3918 Van Buren Pl', 'address2': '', 'address3': None, 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['3912/3918 Van Buren Pl', 'Culver City, CA 90232']}",Carasau,13108760058.0,,4.5,29,[],https://www.yelp.com/biz/carasau-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0233637387228,-118.393671024466,3912/3918 Van Buren Pl,,,Culver City,90232.0,US,CA,"['3912/3918 Van Buren Pl', 'Culver City, CA 90232']",Italian,,
mrs-fields-westfield-culver-city-culver-city,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 33.98654, 'longitude': -118.392504}",(310) 398-2001,2343.1203603888725,IJFA4bC0DqDaYcjyIUlkWA,https://s3-media2.fl.yelpcdn.com/bphoto/hfLMfIGhysJBvBDok8BTEg/o.jpg,False,"{'address1': '6000 Sepulveda Blvd. #1561', 'address2': 'Ste 1561', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['6000 Sepulveda Blvd. #1561', 'Ste 1561', 'Culver City, CA 90230']}",Mrs. Fields Westfield Culver City,13103982001.0,$,3.5,29,[],https://www.yelp.com/biz/mrs-fields-westfield-culver-city-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.986540000000005,-118.392504,6000 Sepulveda Blvd. #1561,Ste 1561,,Culver City,90230.0,US,CA,"['6000 Sepulveda Blvd. #1561', 'Ste 1561', 'Culver City, CA 90230']",Bakeries,Desserts,
quiznos-culver-city-5,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}]","{'latitude': 33.9826403, 'longitude': -118.3914606}",(310) 670-2752,2725.20690925805,RhvNO1kURDRW3OBeOGjRIQ,https://s3-media4.fl.yelpcdn.com/bphoto/MF8uOxceMiO27ypZdCHvoA/o.jpg,False,"{'address1': '6257 Bristol Pkwy', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['6257 Bristol Pkwy', 'Culver City, CA 90230']}",Quiznos,13106702752.0,$,3.0,29,"['delivery', 'pickup']",https://www.yelp.com/biz/quiznos-culver-city-5?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.9826403,-118.39146059999999,6257 Bristol Pkwy,,,Culver City,90230.0,US,CA,"['6257 Bristol Pkwy', 'Culver City, CA 90230']",Sandwiches,Delis,
prinkipia-coffee-and-tea-room-culver-city,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'tea', 'title': 'Tea Rooms'}]","{'latitude': 33.9862108119664, 'longitude': -118.39338456414}",,2363.116900298857,KMhMCFBL3M2F11rz_Kqk6A,https://s3-media3.fl.yelpcdn.com/bphoto/rIMXixQHFShXXNKkmvTJOQ/o.jpg,False,"{'address1': '6000 Sepulveda Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['6000 Sepulveda Blvd', 'Culver City, CA 90230']}",Prinkipia Coffee & Tea Room,,$$,3.5,29,[],https://www.yelp.com/biz/prinkipia-coffee-and-tea-room-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.9862108119664,-118.39338456413999,6000 Sepulveda Blvd,,,Culver City,90230.0,US,CA,"['6000 Sepulveda Blvd', 'Culver City, CA 90230']",Coffee & Tea,Tea Rooms,
trimana-culver-city,"[{'alias': 'delis', 'title': 'Delis'}]","{'latitude': 33.98796, 'longitude': -118.38291}",(310) 641-1255,2561.535741101362,pGL6kuRypgWyoefot85Jfg,https://s3-media2.fl.yelpcdn.com/bphoto/KEwkkvbrGg49oRTy9dk8yQ/o.jpg,False,"{'address1': '200 Corporate Pointe', 'address2': 'Ste 115', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['200 Corporate Pointe', 'Ste 115', 'Culver City, CA 90230']}",Trimana,13106411255.0,$,3.0,28,[],https://www.yelp.com/biz/trimana-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.98796,-118.38291000000001,200 Corporate Pointe,Ste 115,,Culver City,90230.0,US,CA,"['200 Corporate Pointe', 'Ste 115', 'Culver City, CA 90230']",Delis,,
subway-restaurants-culver-city-5,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 33.986641, 'longitude': -118.392468}",(310) 397-6000,2332.8664782434766,sqd5hhK6J1d_s4Y61F70jg,https://s3-media1.fl.yelpcdn.com/bphoto/zlW4G-jl1WqgpbZU-SUFDw/o.jpg,False,"{'address1': '6000 Sepulveda Blvd.', 'address2': 'Suite 1581', 'address3': 'Culver City Mall', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['6000 Sepulveda Blvd.', 'Suite 1581', 'Culver City Mall', 'Culver City, CA 90230']}",Subway Restaurants,13103976000.0,$,3.5,28,"['delivery', 'pickup']",https://www.yelp.com/biz/subway-restaurants-culver-city-5?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.986641,-118.392468,6000 Sepulveda Blvd.,Suite 1581,Culver City Mall,Culver City,90230.0,US,CA,"['6000 Sepulveda Blvd.', 'Suite 1581', 'Culver City Mall', 'Culver City, CA 90230']",Sandwiches,,
cantinho-brasileiro-los-angeles,"[{'alias': 'brazilian', 'title': 'Brazilian'}]","{'latitude': 34.0156678, 'longitude': -118.4127939}",(310) 815-0101,1684.02188829925,IsnwCIWyu3pdhY7ggHylog,https://s3-media1.fl.yelpcdn.com/bphoto/7s0mAQFVCU6YvID30Q3MXg/o.jpg,False,"{'address1': '10925 Venice Blvd', 'address2': None, 'address3': None, 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['10925 Venice Blvd', 'Los Angeles, CA 90034']}",Cantinho Brasileiro,13108150101.0,$,4.5,27,"['delivery', 'pickup']",https://www.yelp.com/biz/cantinho-brasileiro-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.015667799999996,-118.4127939,10925 Venice Blvd,,,Los Angeles,90034.0,US,CA,"['10925 Venice Blvd', 'Los Angeles, CA 90034']",Brazilian,,
subway-restaurants-los-angeles-18,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 34.020435, 'longitude': -118.404723}",(310) 204-2730,1606.6435306877577,bMj-2vZKEtnqKR23pAgzyA,https://s3-media2.fl.yelpcdn.com/bphoto/AV8wPclK8l3qS_gApYy7ng/o.jpg,False,"{'address1': '10401 Venice Blvd.', 'address2': 'Unit 102', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['10401 Venice Blvd.', 'Unit 102', 'Los Angeles, CA 90034']}",Subway Restaurants,13102042730.0,$,2.0,26,"['pickup', 'delivery']",https://www.yelp.com/biz/subway-restaurants-los-angeles-18?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.020435,-118.404723,10401 Venice Blvd.,Unit 102,,Los Angeles,90034.0,US,CA,"['10401 Venice Blvd.', 'Unit 102', 'Los Angeles, CA 90034']",Sandwiches,,
ortiz-kitchen-on-the-street-los-angeles-3,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 34.02932, 'longitude': -118.38816}",(424) 204-2262,2636.954580298111,7RWrNj2lL0GxfY5VPyApnQ,https://s3-media3.fl.yelpcdn.com/bphoto/Jrc7dC_QjcNWSsuZlhf6bQ/o.jpg,False,"{'address1': 'Venice Blvd And National Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['Venice Blvd And National Blvd', 'Los Angeles, CA 90034']}",Ortiz kitchen on the Street,14242042262.0,,5.0,26,[],https://www.yelp.com/biz/ortiz-kitchen-on-the-street-los-angeles-3?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.02932,-118.38816000000001,Venice Blvd And National Blvd,,,Los Angeles,90034.0,US,CA,"['Venice Blvd And National Blvd', 'Los Angeles, CA 90034']",Food Trucks,Mexican,
yee-tea-party-at-latea-lounge-culver-city,"[{'alias': 'yelpevents', 'title': 'Yelp Events'}]","{'latitude': 34.0244062, 'longitude': -118.3944139}",,1948.707233010492,CGpcHtVIeVBHOsWnPpF6gg,https://s3-media2.fl.yelpcdn.com/bphoto/1Vvdc327n6Dgr_7CxXJySA/o.jpg,False,"{'address1': '3851 Main St', 'address2': '', 'address3': None, 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['3851 Main St', 'Culver City, CA 90232']}",YEE: Tea Party at Latea Lounge,,,5.0,26,[],https://www.yelp.com/biz/yee-tea-party-at-latea-lounge-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0244062,-118.3944139,3851 Main St,,,Culver City,90232.0,US,CA,"['3851 Main St', 'Culver City, CA 90232']",Yelp Events,,
7-eleven-los-angeles-7,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 34.0251197814941, 'longitude': -118.411483764648}",(310) 836-4686,2356.9572620974923,GNqgTM2-Lec-HjgO1F7U9w,https://s3-media3.fl.yelpcdn.com/bphoto/PRpP9dIWzb-UX7g9qPw93A/o.jpg,False,"{'address1': '3450 Overland Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['3450 Overland Ave', 'Los Angeles, CA 90034']}",7-Eleven,13108364686.0,$,3.0,25,[],https://www.yelp.com/biz/7-eleven-los-angeles-7?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.025119781494105,-118.411483764648,3450 Overland Ave,,,Los Angeles,90034.0,US,CA,"['3450 Overland Ave', 'Los Angeles, CA 90034']",Convenience Stores,Coffee & Tea,
panda-express-culver-city-3,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 33.9971649, 'longitude': -118.3939003}",(310) 398-8997,1168.4177738874514,ImNFNRN-k85PdvBN8xuMEQ,https://s3-media2.fl.yelpcdn.com/bphoto/G_2K61USAR8Owa8CUgqTAA/o.jpg,False,"{'address1': '11030 W Jefferson Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['11030 W Jefferson Blvd', 'Culver City, CA 90230']}",Panda Express,13103988997.0,$,2.5,24,[],https://www.yelp.com/biz/panda-express-culver-city-3?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.997164899999994,-118.3939003,11030 W Jefferson Blvd,,,Culver City,90230.0,US,CA,"['11030 W Jefferson Blvd', 'Culver City, CA 90230']",Chinese,Fast Food,
7-eleven-culver-city,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 34.020337, 'longitude': -118.4036832}",(310) 202-6604,1535.796030893966,sLWQa08jMWJR16L_3jb4wg,https://s3-media3.fl.yelpcdn.com/bphoto/U4G3QxDSIRkck6r2IFeWaQ/o.jpg,False,"{'address1': '10356 Venice Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['10356 Venice Blvd', 'Culver City, CA 90232']}",7-Eleven,13102026604.0,$,2.5,24,[],https://www.yelp.com/biz/7-eleven-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.020337,-118.40368319999999,10356 Venice Blvd,,,Culver City,90232.0,US,CA,"['10356 Venice Blvd', 'Culver City, CA 90232']",Convenience Stores,Coffee & Tea,
the-hobbits-house-culver-city,"[{'alias': 'localflavor', 'title': 'Local Flavor'}]","{'latitude': 34.02234, 'longitude': -118.39938}",,1700.3123959693326,92Zv0gSvz3XEMRaLnAClOA,https://s3-media2.fl.yelpcdn.com/bphoto/I3FFxpcISf5GDJUDsNlFGg/o.jpg,False,"{'address1': '3819 Dunn Dr', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['3819 Dunn Dr', 'Culver City, CA 90232']}",The Hobbit's House,,,3.5,23,[],https://www.yelp.com/biz/the-hobbits-house-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.02234,-118.39938000000001,3819 Dunn Dr,,,Culver City,90232.0,US,CA,"['3819 Dunn Dr', 'Culver City, CA 90232']",Local Flavor,,
sony-studios-commissary-culver-city,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}]","{'latitude': 34.017505645752, 'longitude': -118.401580810547}",(310) 244-9090,1219.9082856315324,zIWW1PFR8NE9XtFOUQOg6w,https://s3-media1.fl.yelpcdn.com/bphoto/OWIqqCV4R79Eq09g0ZYEqA/o.jpg,False,"{'address1': '10202 W Washington Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['10202 W Washington Blvd', 'Culver City, CA 90232']}",Sony Studios Commissary,13102449090.0,$$,3.5,23,[],https://www.yelp.com/biz/sony-studios-commissary-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.017505645752,-118.401580810547,10202 W Washington Blvd,,,Culver City,90232.0,US,CA,"['10202 W Washington Blvd', 'Culver City, CA 90232']",Cafeteria,,
jimmy-johns-culver-city,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'delis', 'title': 'Delis'}]","{'latitude': 33.985785, 'longitude': -118.395022}",(424) 289-8533,2388.0394335950555,Fn2C6Wcpk0UCsGRcff1Aow,https://s3-media2.fl.yelpcdn.com/bphoto/bmwFGEMRN30rbKJWPNeFJQ/o.jpg,False,"{'address1': '6000 Sepulveda Blvd', 'address2': 'Suite 1305', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['6000 Sepulveda Blvd', 'Suite 1305', 'Culver City, CA 90230']}",Jimmy John's,14242898533.0,$,3.5,22,[],https://www.yelp.com/biz/jimmy-johns-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.985785,-118.395022,6000 Sepulveda Blvd,Suite 1305,,Culver City,90230.0,US,CA,"['6000 Sepulveda Blvd', 'Suite 1305', 'Culver City, CA 90230']",Sandwiches,Fast Food,Delis
davidstea-culver-city,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'tea', 'title': 'Tea Rooms'}]","{'latitude': 33.9854088, 'longitude': -118.393309}",(310) 391-7069,2452.1311977883106,tHv19f6xvz_99F7kXwPUWQ,https://s3-media2.fl.yelpcdn.com/bphoto/OJLlbKNiDOebBQhInOoyWQ/o.jpg,False,"{'address1': '6000 Sepulveda Blvd', 'address2': 'Ste A8', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['6000 Sepulveda Blvd', 'Ste A8', 'Culver City, CA 90230']}",DAVIDsTEA,13103917069.0,$$,4.5,22,[],https://www.yelp.com/biz/davidstea-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.9854088,-118.393309,6000 Sepulveda Blvd,Ste A8,,Culver City,90230.0,US,CA,"['6000 Sepulveda Blvd', 'Ste A8', 'Culver City, CA 90230']",Coffee & Tea,Tea Rooms,
drago-bakery-dolce-forno-culver-city,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 34.0266724, 'longitude': -118.3910155}",(310) 280-6004,2265.4401289818547,bnv6562m1B_61In_jJexwA,https://s3-media4.fl.yelpcdn.com/bphoto/e8Fq9Y72ep3Aw_TuZ19ljA/o.jpg,False,"{'address1': '3828 Willat Ave', 'address2': None, 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['3828 Willat Ave', 'Culver City, CA 90232']}",Drago Bakery/ Dolce Forno,13102806004.0,$,4.5,22,[],https://www.yelp.com/biz/drago-bakery-dolce-forno-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.026672399999995,-118.39101550000001,3828 Willat Ave,,,Culver City,90232.0,US,CA,"['3828 Willat Ave', 'Culver City, CA 90232']",Bakeries,Desserts,
patio-cafe-culver-city,"[{'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 33.986131, 'longitude': -118.3849623}",(310) 645-8631,2655.570359176052,E2C6JDEON-NnVstd5AECeg,https://s3-media2.fl.yelpcdn.com/bphoto/E35D091rfqPQFL6AxvZGEA/o.jpg,False,"{'address1': '5803 Uplander Way', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['5803 Uplander Way', 'Culver City, CA 90230']}",Patio Cafe,13106458631.0,$,3.5,22,[],https://www.yelp.com/biz/patio-cafe-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.986131,-118.38496229999998,5803 Uplander Way,,,Culver City,90230.0,US,CA,"['5803 Uplander Way', 'Culver City, CA 90230']",Cafes,,
